mode,batch_id,user_x,user_y,server_id,server_x,server_y,network_latency,compute_time,total_latency
CLOUD,5,-105,144,cloud,0,0,356.08,10.64,366.72
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,11.82,367.90
CLOUD,5,-105,144,cloud,0,0,356.08,10.60,366.68
CLOUD,5,-105,144,cloud,0,0,356.08,10.58,366.66
CLOUD,5,-105,144,cloud,0,0,356.08,10.58,366.66
CLOUD,5,-105,144,cloud,0,0,356.08,10.59,366.67
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.88,366.96
CLOUD,5,-105,144,cloud,0,0,356.08,10.62,366.70
CLOUD,5,-105,144,cloud,0,0,356.08,10.58,366.66
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.59,366.67
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.59,366.67
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.57,366.65
CLOUD,5,-105,144,cloud,0,0,356.08,10.60,366.68
CLOUD,5,-105,144,cloud,0,0,356.08,10.65,366.73
CLOUD,5,-105,144,cloud,0,0,356.08,10.63,366.71
CLOUD,5,-105,144,cloud,0,0,356.08,10.59,366.67
CLOUD,5,-105,144,cloud,0,0,356.08,16.35,372.43
CLOUD,5,-105,144,cloud,0,0,356.08,13.27,369.35
CLOUD,5,-105,144,cloud,0,0,356.08,11.78,367.86
CLOUD,5,-105,144,cloud,0,0,356.08,11.30,367.38
CLOUD,5,-105,144,cloud,0,0,356.08,10.91,366.99
CLOUD,5,-105,144,cloud,0,0,356.08,10.82,366.90
FOG_SETUP,1,-98,114,cloud,0,0,300.61,1000.00,1300.61
FOG,1,-98,114,edge-3,-100,100,28.36,14.82,43.18
FOG,1,-98,114,edge-3,-100,100,28.36,9.76,38.12
FOG,1,-98,114,edge-3,-100,100,28.36,47.92,76.28
FOG,1,-98,114,edge-3,-100,100,28.36,9.87,38.23
FOG,1,-98,114,edge-3,-100,100,28.36,10.59,38.95
FOG,1,-98,114,edge-3,-100,100,28.36,77.99,106.35
FOG,1,-98,114,edge-3,-100,100,28.36,10.59,38.95
FOG,1,-98,114,edge-3,-100,100,28.36,74.79,103.15
FOG,1,-98,114,edge-3,-100,100,28.36,13.10,41.46
FOG,1,-98,114,edge-3,-100,100,28.36,78.86,107.22
FOG,1,-98,114,edge-3,-100,100,28.36,18.52,46.88
FOG,1,-98,114,edge-3,-100,100,28.36,10.73,39.09
FOG,1,-98,114,edge-3,-100,100,28.36,76.25,104.61
FOG,1,-98,114,edge-3,-100,100,28.36,10.64,39.00
FOG,1,-98,114,edge-3,-100,100,28.36,71.85,100.21
FOG,1,-98,114,edge-3,-100,100,28.36,16.94,45.30
FOG,1,-98,114,edge-3,-100,100,28.36,10.59,38.95
FOG,1,-98,114,edge-3,-100,100,28.36,75.17,103.53
FOG,1,-98,114,edge-3,-100,100,28.36,19.73,48.09
FOG,1,-98,114,edge-3,-100,100,28.36,80.48,108.84
FOG,1,-98,114,edge-3,-100,100,28.36,11.86,40.22
FOG,1,-98,114,edge-3,-100,100,28.36,72.61,100.97
FOG,1,-98,114,edge-3,-100,100,28.36,30.65,59.01
FOG,1,-98,114,edge-3,-100,100,28.36,77.31,105.67
FOG,1,-98,114,edge-3,-100,100,28.36,18.96,47.32
FOG,1,-98,114,edge-3,-100,100,28.36,78.81,107.17
FOG,1,-98,114,edge-3,-100,100,28.36,11.08,39.44
FOG,1,-98,114,edge-3,-100,100,28.36,82.83,111.19
FOG,1,-98,114,edge-3,-100,100,28.36,22.10,50.46
FOG,1,-98,114,edge-3,-100,100,28.36,74.52,102.88
FOG,1,-98,114,edge-3,-100,100,28.36,10.69,39.05
FOG,1,-98,114,edge-3,-100,100,28.36,10.71,39.07
FOG,1,-98,114,edge-3,-100,100,28.36,73.66,102.02
FOG,1,-98,114,edge-3,-100,100,28.36,10.91,39.27
FOG,1,-98,114,edge-3,-100,100,28.36,82.10,110.46
FOG,1,-98,114,edge-3,-100,100,28.36,18.25,46.61
